ts_code,symbol,name,area,industry,fullname,enname,cnspell,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
600507.SH,600507,方大特钢,江西,特种钢,方大特钢科技股份有限公司,"Fangda Special Steel Technology Co.,Ltd",fdtg,主板,SSE,CNY,L,20030930,,H
600508.SH,600508,上海能源,上海,煤炭开采,上海大屯能源股份有限公司,"Shanghai Datun Energy Resources Co.,Ltd.",shny,主板,SSE,CNY,L,20010829,,N
600509.SH,600509,天富能源,新疆,火力发电,新疆天富能源股份有限公司,"Xinjiang Tianfu Energy Co.,Ltd.",tfny,主板,SSE,CNY,L,20020228,,N
600510.SH,600510,黑牡丹,江苏,全国地产,黑牡丹(集团)股份有限公司,"Black Peony(Group)Co.,Ltd",hmd,主板,SSE,CNY,L,20020618,,H
600511.SH,600511,国药股份,北京,医药商业,国药集团药业股份有限公司,China National Medicines Corporation Ltd.,gygf,主板,SSE,CNY,L,20021127,,H
600512.SH,600512,腾达建设,浙江,建筑工程,腾达建设集团股份有限公司,"Tengda Construction Group Co., Ltd.",tdjs,主板,SSE,CNY,L,20021226,,N
600513.SH,600513,联环药业,江苏,化学制药,江苏联环药业股份有限公司,"Jiangsu Lianhuan Pharmaceutical Co.,Ltd.",lhyy,主板,SSE,CNY,L,20030319,,N
600515.SH,600515,*ST基础,海南,全国地产,海航基础设施投资集团股份有限公司,"Hna Infrastructure Investment Group Co., Ltd",stjc,主板,SSE,CNY,L,20020806,,N
600516.SH,600516,方大炭素,甘肃,矿物制品,方大炭素新材料科技股份有限公司,"Fangda Carbon New Material Co.,Ltd",fdts,主板,SSE,CNY,L,20020830,,H
600517.SH,600517,国网英大,上海,电气设备,国网英大股份有限公司,"State Grid Yingda Co.,Ltd.",gwyd,主板,SSE,CNY,L,20031010,,N
600518.SH,600518,*ST康美,广东,中成药,康美药业股份有限公司,"Kangmei Pharmaceutical Co.,Ltd",stkm,主板,SSE,CNY,L,20010319,,N
600519.SH,600519,贵州茅台,贵州,白酒,贵州茅台酒股份有限公司,"Kweichow Moutai Co.,Ltd.",gzmt,主板,SSE,CNY,L,20010827,,H
600520.SH,600520,文一科技,安徽,机械基件,文一三佳科技股份有限公司,"WenYi Trinity Technology Co.,Ltd",wykj,主板,SSE,CNY,L,20020108,,N
600521.SH,600521,华海药业,浙江,化学制药,浙江华海药业股份有限公司,"Zhejiang Huahai Pharmaceutical Co.,Ltd",hhyy,主板,SSE,CNY,L,20030304,,H
600522.SH,600522,中天科技,江苏,通信设备,江苏中天科技股份有限公司,"Jiangsu Zhongtian Technology Co.,Ltd.",ztkj,主板,SSE,CNY,L,20021024,,H
600523.SH,600523,贵航股份,贵州,汽车配件,贵州贵航汽车零部件股份有限公司,"Guizhou Guihang Automotive Components Co.,Ltd",ghgf,主板,SSE,CNY,L,20011227,,N
600525.SH,600525,长园集团,深圳,电气设备,长园科技集团股份有限公司,ChangYuan Technology Group Ltd.,cyjt,主板,SSE,CNY,L,20021202,,N
600526.SH,600526,菲达环保,浙江,环境保护,浙江菲达环保科技股份有限公司,"Zhejiang Feida Enviromental Science & Technology Co.,Ltd.",fdhb,主板,SSE,CNY,L,20020722,,N
600527.SH,600527,江南高纤,江苏,化纤,江苏江南高纤股份有限公司,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",jngx,主板,SSE,CNY,L,20031127,,N
600528.SH,600528,中铁工业,北京,运输设备,中铁高新工业股份有限公司,China Railway Hi-tech Industry Corporation Limited,ztgy,主板,SSE,CNY,L,20010528,,N
600529.SH,600529,山东药玻,山东,医疗保健,山东省药用玻璃股份有限公司,"Shandong Pharmaceutical Glass Co.,Ltd",sdyb,主板,SSE,CNY,L,20020603,,H
600530.SH,600530,交大昂立,上海,医疗保健,上海交大昂立股份有限公司,"Shanghai Jiaoda Onlly Co.,Ltd",jdal,主板,SSE,CNY,L,20010702,,N
600531.SH,600531,豫光金铅,河南,铅锌,河南豫光金铅股份有限公司,"Henan Yuguang Gold&Lead Co.,Ltd.",ygjq,主板,SSE,CNY,L,20020730,,H
600532.SH,600532,未来股份,上海,医疗保健,上海智汇未来医疗服务股份有限公司,"Shanghai Topcare Medical Services Co., Ltd.",wlgf,主板,SSE,CNY,L,20021031,,N
600533.SH,600533,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",qxjs,主板,SSE,CNY,L,20020328,,N
600535.SH,600535,天士力,天津,中成药,天士力医药集团股份有限公司,"Tasly Pharmaceutical Group Co.,Ltd.",tsl,主板,SSE,CNY,L,20020823,,N
600536.SH,600536,中国软件,北京,软件服务,中国软件与技术服务股份有限公司,China National Software & Service Company Limited,zgrj,主板,SSE,CNY,L,20020517,,H
600537.SH,600537,亿晶光电,浙江,电气设备,亿晶光电科技股份有限公司,"Eging Photovoltaic Technology Co., Ltd.",yjgd,主板,SSE,CNY,L,20030123,,N
600538.SH,600538,国发股份,广西,医药商业,北海国发川山生物股份有限公司,"Beihai Gofar Chuanshan Biological Co., Ltd.",gfgf,主板,SSE,CNY,L,20030114,,N
600539.SH,600539,狮头股份,山西,水泥,太原狮头水泥股份有限公司,"Taiyuan Lionhead Cement Co.,Ltd.",stgf,主板,SSE,CNY,L,20010824,,N
600540.SH,600540,新赛股份,新疆,种植业,新疆赛里木现代农业股份有限公司,"Xinjiang Sayram Modern Agriculture Co.,Ltd.",xsgf,主板,SSE,CNY,L,20040107,,N
600543.SH,600543,莫高股份,甘肃,红黄酒,甘肃莫高实业发展股份有限公司,"Gansu Mogao Industrial Development Co.,Ltd.",mggf,主板,SSE,CNY,L,20040324,,N
600545.SH,600545,卓郎智能,新疆,纺织机械,卓郎智能技术股份有限公司,Saurer Intelligent Technology Co. Ltd.,zlzn,主板,SSE,CNY,L,20031203,,N
600546.SH,600546,山煤国际,山西,煤炭开采,山煤国际能源集团股份有限公司,"Shanxi Coal International Energy Group Co., Ltd",smgj,主板,SSE,CNY,L,20030731,,N
600547.SH,600547,山东黄金,山东,黄金,山东黄金矿业股份有限公司,"Shandong Gold Mining Co.,Ltd.",sdhj,主板,SSE,CNY,L,20030828,,H
600548.SH,600548,深高速,深圳,路桥,深圳高速公路股份有限公司,Shenzhen Expressway Company Limited,sgs,主板,SSE,CNY,L,20011225,,H
600549.SH,600549,厦门钨业,福建,小金属,厦门钨业股份有限公司,"Xiamen Tungsten Co.,Ltd.",xmwy,主板,SSE,CNY,L,20021107,,H
600550.SH,600550,保变电气,河北,电气设备,保定天威保变电气股份有限公司,"Baoding Tianwei Baobian Electric Co.,Ltd.",bbdq,主板,SSE,CNY,L,20010228,,N
600551.SH,600551,时代出版,安徽,出版业,时代出版传媒股份有限公司,"Time Publishing and Media Co., Ltd.",sdcb,主板,SSE,CNY,L,20020905,,N
600552.SH,600552,凯盛科技,安徽,玻璃,凯盛科技股份有限公司,"Triumph Science & Technology Co., Ltd",kskj,主板,SSE,CNY,L,20021108,,N
600555.SH,600555,*ST海创,海南,旅游服务,海航创新股份有限公司,"Hna Innovation Co.,Ltd.",sthc,主板,SSE,CNY,L,20010328,,N
600556.SH,600556,天下秀,广西,互联网,天下秀数字科技(集团)股份有限公司,"Inmyshow Digital Technology (Group) Co., Ltd.",txx,主板,SSE,CNY,L,20010807,,H
600557.SH,600557,康缘药业,江苏,中成药,江苏康缘药业股份有限公司,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",kyyy,主板,SSE,CNY,L,20020918,,N
600558.SH,600558,大西洋,四川,钢加工,四川大西洋焊接材料股份有限公司,"Atlantic China Welding Consumables,Inc.",dxy,主板,SSE,CNY,L,20010227,,N
600559.SH,600559,老白干酒,河北,白酒,河北衡水老白干酒业股份有限公司,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",lbgj,主板,SSE,CNY,L,20021029,,H
600560.SH,600560,金自天正,北京,电气设备,北京金自天正智能控制股份有限公司,"Beijing Aritime Intelligent Control Co., Ltd.",jztz,主板,SSE,CNY,L,20020919,,N
600561.SH,600561,江西长运,江西,公共交通,江西长运股份有限公司,"Jiangxi Changyun Co.,Ltd.",jxcy,主板,SSE,CNY,L,20020716,,N
600562.SH,600562,国睿科技,江苏,通信设备,国睿科技股份有限公司,"Glarun Technology Co.,Ltd.",grkj,主板,SSE,CNY,L,20030128,,H
600563.SH,600563,法拉电子,福建,元器件,厦门法拉电子股份有限公司,"Xiamen Faratronic Co.,Ltd.",fldz,主板,SSE,CNY,L,20021210,,H
600565.SH,600565,迪马股份,重庆,全国地产,重庆市迪马实业股份有限公司,"DIMA HOLDINGS Co.,Ltd.",dmgf,主板,SSE,CNY,L,20020723,,H
600566.SH,600566,济川药业,湖北,中成药,湖北济川药业股份有限公司,"Hubei Jumpcan Pharmaceutical Co., Ltd.",jcyy,主板,SSE,CNY,L,20010822,,H
600567.SH,600567,山鹰国际,安徽,造纸,山鹰国际控股股份公司,"Shanying International Holdings Co., Ltd.",sygj,主板,SSE,CNY,L,20011218,,H
600568.SH,600568,ST中珠,湖北,区域地产,中珠医疗控股股份有限公司,"ZhongZhu Healthcare Holding Co.,Ltd",stzz,主板,SSE,CNY,L,20010518,,N
600569.SH,600569,安阳钢铁,河南,普钢,安阳钢铁股份有限公司,Anyang Iron & Steel Inc.,aygt,主板,SSE,CNY,L,20010820,,N
600570.SH,600570,恒生电子,浙江,软件服务,恒生电子股份有限公司,Hundsun Technologies Inc.,hsdz,主板,SSE,CNY,L,20031216,,H
600571.SH,600571,信雅达,浙江,软件服务,信雅达科技股份有限公司,"Sunyard Engineering Co.,Ltd",xyd,主板,SSE,CNY,L,20021101,,N
600572.SH,600572,康恩贝,浙江,中成药,浙江康恩贝制药股份有限公司,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",keb,主板,SSE,CNY,L,20040412,,N
600573.SH,600573,惠泉啤酒,福建,啤酒,福建省燕京惠泉啤酒股份有限公司,"Fujian Yanjing Huiquan Brewery Co.,Ltd",hqpj,主板,SSE,CNY,L,20030226,,N
600575.SH,600575,淮河能源,安徽,水运,淮河能源(集团)股份有限公司,"Huaihe Energy (Group) Co.,Ltd",hhny,主板,SSE,CNY,L,20030328,,N
600576.SH,600576,祥源文化,浙江,影视音像,浙江祥源文化股份有限公司,"Zhejiang Sunriver Culture Co. ,Ltd.",xywh,主板,SSE,CNY,L,20030220,,N
600577.SH,600577,精达股份,安徽,电气设备,铜陵精达特种电磁线股份有限公司,"Tongling Jingda Special Magnet Wire Co.,Ltd",jdgf,主板,SSE,CNY,L,20020911,,H
600578.SH,600578,京能电力,北京,火力发电,北京京能电力股份有限公司,"Beijing Jingneng Power Co., Ltd.",jndl,主板,SSE,CNY,L,20020510,,N
600579.SH,600579,克劳斯,山东,化工机械,克劳斯玛菲股份有限公司,KraussMaffei Company Limited.,kls,主板,SSE,CNY,L,20020809,,N
600580.SH,600580,卧龙电驱,浙江,电气设备,卧龙电气驱动集团股份有限公司,"Wolong Electric Group Co.,Ltd.",wldq,主板,SSE,CNY,L,20020606,,H
600581.SH,600581,八一钢铁,新疆,普钢,新疆八一钢铁股份有限公司,"Xinjiang Ba Yi Iron & Steel Co.,Ltd.",bygt,主板,SSE,CNY,L,20020816,,N
600582.SH,600582,天地科技,北京,工程机械,天地科技股份有限公司,"Tian Di Science & Technology Co.,Ltd",tdkj,主板,SSE,CNY,L,20020515,,H
600583.SH,600583,海油工程,天津,石油开采,海洋石油工程股份有限公司,"Offshore Oil Engineering Co.,Ltd.",hygc,主板,SSE,CNY,L,20020205,,H
600584.SH,600584,长电科技,江苏,半导体,江苏长电科技股份有限公司,"JCET Group Co., Ltd.",cdkj,主板,SSE,CNY,L,20030603,,H
600585.SH,600585,海螺水泥,安徽,水泥,安徽海螺水泥股份有限公司,Anhui Conch Cement Company Limited,hlsn,主板,SSE,CNY,L,20020207,,H
600586.SH,600586,金晶科技,山东,玻璃,山东金晶科技股份有限公司,"Shandong Jinjing Science & Technology Stock Co.,Ltd",jjkj,主板,SSE,CNY,L,20020815,,N
600587.SH,600587,新华医疗,山东,医疗保健,山东新华医疗器械股份有限公司,"Shinva Medical Instrument Co.,Ltd.",xhyl,主板,SSE,CNY,L,20020927,,H
600588.SH,600588,用友网络,北京,软件服务,用友网络科技股份有限公司,"Yonyou Network Technology Co., Ltd.",yywl,主板,SSE,CNY,L,20010518,,H
600589.SH,600589,ST榕泰,广东,塑料,广东榕泰实业股份有限公司,"Guangdong Rongtai Industry Co.,Ltd",strt,主板,SSE,CNY,L,20010612,,N
600590.SH,600590,泰豪科技,江西,电气设备,泰豪科技股份有限公司,"Tellhow Sci-Tech Co.,Ltd",thkj,主板,SSE,CNY,L,20020703,,N
600592.SH,600592,龙溪股份,福建,机械基件,福建龙溪轴承(集团)股份有限公司,"Fujian Longxi Bearing(Group)Co.,Ltd",lxgf,主板,SSE,CNY,L,20020805,,N
600593.SH,600593,*ST圣亚,辽宁,旅游服务,大连圣亚旅游控股股份有限公司,"Dalian Sunasia Tourism Holding Co.,Ltd",stsy,主板,SSE,CNY,L,20020711,,N
600594.SH,600594,益佰制药,贵州,中成药,贵州益佰制药股份有限公司,"Guizhou Yibai Pharmaceutical Co.,Ltd",ybzy,主板,SSE,CNY,L,20040323,,N
600595.SH,600595,*ST中孚,河南,铝,河南中孚实业股份有限公司,"Henan Zhongfu Industrial Co.,Ltd",stzf,主板,SSE,CNY,L,20020626,,N
600596.SH,600596,新安股份,浙江,化工原料,浙江新安化工集团股份有限公司,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",xagf,主板,SSE,CNY,L,20010906,,H
600597.SH,600597,光明乳业,上海,乳制品,光明乳业股份有限公司,"Bright Dairy & Food Co.,Ltd.",gmry,主板,SSE,CNY,L,20020828,,H
600598.SH,600598,北大荒,黑龙江,种植业,黑龙江北大荒农业股份有限公司,Heilongjiang Agriculture Company Limited,bdh,主板,SSE,CNY,L,20020329,,H
600599.SH,600599,ST熊猫,湖南,多元金融,熊猫金控股份有限公司,"Panda Financial Holding Corp., Ltd.",stxm,主板,SSE,CNY,L,20010828,,N
600600.SH,600600,青岛啤酒,山东,啤酒,青岛啤酒股份有限公司,Tsingtao Brewery Company Limited,qdpj,主板,SSE,CNY,L,19930827,,H
600601.SH,600601,ST方科,上海,IT设备,方正科技集团股份有限公司,"Founder Technology Group Co., Ltd.",stfk,主板,SSE,CNY,L,19901219,,N
600602.SH,600602,云赛智联,上海,软件服务,云赛智联股份有限公司,INESA Intelligent Tech Inc.,yszl,主板,SSE,CNY,L,19901219,,N
600603.SH,600603,广汇物流,四川,仓储物流,广汇物流股份有限公司,"Guanghui Logistics Co., Ltd",ghwl,主板,SSE,CNY,L,19920113,,N
600604.SH,600604,市北高新,上海,园区开发,上海市北高新股份有限公司,"Shanghai Shibei Hi-Tech Co.,Ltd.",sbgx,主板,SSE,CNY,L,19920327,,N
600605.SH,600605,汇通能源,上海,房产服务,上海汇通能源股份有限公司,"Shanghai Huitong Energy Co.,Ltd",htny,主板,SSE,CNY,L,19920327,,N
600606.SH,600606,绿地控股,上海,全国地产,绿地控股集团股份有限公司,Greenland Holdings Corporation Limited,ldkg,主板,SSE,CNY,L,19920327,,H
600608.SH,600608,ST沪科,上海,钢加工,上海宽频科技股份有限公司,"Shanghai Broadband Technology Co.,Ltd",sthk,主板,SSE,CNY,L,19920327,,N
600609.SH,600609,金杯汽车,辽宁,汽车配件,金杯汽车股份有限公司,Shenyang Jinbei Automotive Company Limited,jbqc,主板,SSE,CNY,L,19920724,,N
600610.SH,600610,中毅达,上海,化工原料,上海中毅达股份有限公司,"Shanghai Zhongyida Co., Ltd.",zyd,主板,SSE,CNY,L,19920805,,N
600611.SH,600611,大众交通,上海,公共交通,大众交通(集团)股份有限公司,"Dazhong Transportation(Group)Co.,Ltd",dzjt,主板,SSE,CNY,L,19920807,,H
600612.SH,600612,老凤祥,上海,服饰,老凤祥股份有限公司,"Lao Feng Xiang Co.,Ltd.",lfx,主板,SSE,CNY,L,19920814,,H
600613.SH,600613,神奇制药,上海,中成药,上海神奇制药投资管理股份有限公司,"Shanghai Shenqi Pharmaceutical Investment Management Co.,Ltd.",sqzy,主板,SSE,CNY,L,19920820,,N
600615.SH,600615,*ST丰华,上海,小金属,上海丰华(集团)股份有限公司,"Shanghai Fenghwa Group Co.,Ltd",stfh,主板,SSE,CNY,L,19920910,,N
600616.SH,600616,金枫酒业,上海,红黄酒,上海金枫酒业股份有限公司,Shanghai Jinfeng Wine Company Limited,jfjy,主板,SSE,CNY,L,19920929,,N
600617.SH,600617,国新能源,山西,供气供热,山西省国新能源股份有限公司,Shanxi Guoxin Energy Corporation Limited,gxny,主板,SSE,CNY,L,19921013,,N
600618.SH,600618,氯碱化工,上海,化工原料,上海氯碱化工股份有限公司,"Shanghai Chlor-Alkali Chemical Co.,Ltd",ljhg,主板,SSE,CNY,L,19921113,,N
600619.SH,600619,海立股份,上海,机械基件,上海海立(集团)股份有限公司,"Shanghai Highly (Group) Co., Ltd.",hlgf,主板,SSE,CNY,L,19921116,,N
600620.SH,600620,天宸股份,上海,综合类,上海市天宸股份有限公司,"Shanghai Tianchen Co.,Ltd.",tcgf,主板,SSE,CNY,L,19921117,,N
600621.SH,600621,华鑫股份,上海,证券,上海华鑫股份有限公司,"Shanghai China fortune Co., Ltd",hxgf,主板,SSE,CNY,L,19921202,,H
600622.SH,600622,光大嘉宝,上海,区域地产,光大嘉宝股份有限公司,"Everbright Jiabao Co., Ltd.",gdjb,主板,SSE,CNY,L,19921203,,N
600623.SH,600623,华谊集团,上海,汽车配件,上海华谊集团股份有限公司,Shanghai Huayi Group Corporation Limited,hyjt,主板,SSE,CNY,L,19921204,,N
600624.SH,600624,复旦复华,上海,化学制药,上海复旦复华科技股份有限公司,"Shanghai Fudan Forward S&T Co., Ltd",fdfh,主板,SSE,CNY,L,19930105,,N
600626.SH,600626,申达股份,上海,纺织,上海申达股份有限公司,"Shanghai Shenda Co.,Ltd",sdgf,主板,SSE,CNY,L,19930107,,N
600628.SH,600628,新世界,上海,百货,上海新世界股份有限公司,"Shanghai New World Co.,Ltd.",xsj,主板,SSE,CNY,L,19930119,,N
600629.SH,600629,华建集团,上海,建筑工程,华东建筑集团股份有限公司,Arcplus Group Plc,hjjt,主板,SSE,CNY,L,19930209,,N
600630.SH,600630,龙头股份,上海,纺织,上海龙头(集团)股份有限公司,Shanghai Dragon Corporation,ltgf,主板,SSE,CNY,L,19930209,,N
600633.SH,600633,浙数文化,浙江,互联网,浙报数字文化集团股份有限公司,"Zhe Jiang Daily Digital Culture Group Co.,Ltd.",zswh,主板,SSE,CNY,L,19930304,,N
600635.SH,600635,大众公用,上海,供气供热,上海大众公用事业(集团)股份有限公司,"Shanghai Dazhong Public Utilities(Group)Co.,Ltd.",dzgy,主板,SSE,CNY,L,19930304,,H
600636.SH,600636,国新文化,上海,软件服务,国新文化控股股份有限公司,"China Reform Culture Holdings Co., Ltd",gxwh,主板,SSE,CNY,L,19930316,,N
600637.SH,600637,东方明珠,上海,影视音像,东方明珠新媒体股份有限公司,"Oriental Pearl Group Co., Ltd.",dfmz,主板,SSE,CNY,L,19930316,,N
600638.SH,600638,新黄浦,上海,区域地产,上海新黄浦实业集团股份有限公司,"Shanghai New Huang Pu Industrial Group Co.,Ltd.",xhp,主板,SSE,CNY,L,19930326,,N
600639.SH,600639,浦东金桥,上海,园区开发,上海金桥出口加工区开发股份有限公司,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd",pdjq,主板,SSE,CNY,L,19930326,,H
600640.SH,600640,号百控股,上海,影视音像,号百控股股份有限公司,"Besttone Holding Co.,Ltd",hbkg,主板,SSE,CNY,L,19930407,,N
600641.SH,600641,万业企业,上海,区域地产,上海万业企业股份有限公司,"Shanghai Wanye Enterprises Co.,Ltd",wyqy,主板,SSE,CNY,L,19930407,,H
600642.SH,600642,申能股份,上海,火力发电,申能股份有限公司,Shenergy Company Limited,sngf,主板,SSE,CNY,L,19930416,,H
600643.SH,600643,爱建集团,上海,多元金融,上海爱建集团股份有限公司,"Shanghai AJ Group Co.,Ltd.",ajjt,主板,SSE,CNY,L,19930426,,H
600644.SH,600644,乐山电力,四川,水力发电,乐山电力股份有限公司,"Leshan Electric Power Co.,Ltd",lsdl,主板,SSE,CNY,L,19930426,,N
600645.SH,600645,中源协和,天津,生物制药,中源协和细胞基因工程股份有限公司,"Vcanbio Cell & Gene Engineering Corp., Ltd",zyxh,主板,SSE,CNY,L,19930504,,N
600647.SH,600647,同达创业,上海,综合类,上海同达创业投资股份有限公司,"Shanghai Tongda Venture Capital Co., Ltd.",tdcy,主板,SSE,CNY,L,19930504,,N
600648.SH,600648,外高桥,上海,园区开发,上海外高桥集团股份有限公司,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",wgq,主板,SSE,CNY,L,19930504,,H
600649.SH,600649,城投控股,上海,区域地产,上海城投控股股份有限公司,"Shanghai Chengtou Holding Co.,Ltd",ctkg,主板,SSE,CNY,L,19930518,,N
